"time (s)","v("/out" ?result "tran-tran") (V)"
8.865E-9,0.9711
8.870E-9,0.9711
8.881E-9,0.9711
8.893E-9,0.9711
8.894E-9,0.9711
8.894E-9,0.9711
8.896E-9,0.9711
8.899E-9,0.9711
8.904E-9,0.9711
8.916E-9,0.9711
8.939E-9,0.9711
8.969E-9,0.9711
9.0E-9,0.9711
9.0E-9,0.9711
9.0E-9,0.9711
9.001E-9,0.9711
9.001E-9,0.9711
9.003E-9,0.9711
9.005E-9,0.9791
9.008E-9,0.9883
9.013E-9,0.9883
9.024E-9,0.9883
9.036E-9,0.9883
9.036E-9,0.9883
9.037E-9,0.9883
9.039E-9,0.9883
9.041E-9,0.9883
9.047E-9,0.9883
9.059E-9,0.9883
9.081E-9,0.9883
9.112E-9,0.9883
9.143E-9,0.9883
9.143E-9,0.9883
9.143E-9,0.9883
9.144E-9,0.9883
9.144E-9,0.9883
9.146E-9,0.9883
9.148E-9,0.9963
9.151E-9,1.005
9.156E-9,1.005
9.167E-9,1.005
9.179E-9,1.005
9.179E-9,1.005
9.18E-9,1.005
9.181E-9,1.005
9.184E-9,1.005
9.19E-9,1.005
9.201E-9,1.005
9.224E-9,1.005
9.255E-9,1.005
9.286E-9,1.005
9.286E-9,1.005
9.286E-9,1.005
9.286E-9,1.005
9.287E-9,1.005
9.289E-9,1.005
9.291E-9,1.011
9.294E-9,1.018
9.299E-9,1.018
9.31E-9,1.018
9.322E-9,1.018
9.322E-9,1.018
9.323E-9,1.018
9.324E-9,1.018
9.327E-9,1.018
9.333E-9,1.018
9.344E-9,1.018
9.367E-9,1.018
9.398E-9,1.018
9.429E-9,1.018
9.429E-9,1.018
9.429E-9,1.018
9.429E-9,1.018
9.43E-9,1.018
9.431E-9,1.018
9.434E-9,1.026
9.436E-9,1.036
9.442E-9,1.036
9.452E-9,1.036
9.465E-9,1.036
9.465E-9,1.036
9.466E-9,1.036
9.467E-9,1.036
9.47E-9,1.036
9.476E-9,1.036
9.487E-9,1.036
9.51E-9,1.036
9.541E-9,1.036
9.571E-9,1.036
9.572E-9,1.036
9.572E-9,1.036
9.572E-9,1.036
9.573E-9,1.036
9.574E-9,1.036
9.577E-9,1.044
9.579E-9,1.053
9.585E-9,1.053
9.595E-9,1.053
9.607E-9,1.053
9.608E-9,1.053
9.609E-9,1.053
9.61E-9,1.053
9.613E-9,1.053
9.619E-9,1.053
9.63E-9,1.053
9.653E-9,1.053
9.684E-9,1.053
9.714E-9,1.053
9.714E-9,1.053
9.715E-9,1.053
9.715E-9,1.053
9.716E-9,1.053
9.717E-9,1.053
9.719E-9,1.059
9.722E-9,1.066
9.727E-9,1.066
9.738E-9,1.066
9.75E-9,1.066
9.751E-9,1.066
9.751E-9,1.066
9.753E-9,1.066
9.756E-9,1.066
9.761E-9,1.066
9.773E-9,1.066
9.796E-9,1.066
9.826E-9,1.066
9.857E-9,1.066
9.857E-9,1.066
9.858E-9,1.066
9.858E-9,1.066
9.859E-9,1.066
9.86E-9,1.066
9.862E-9,1.074
9.865E-9,1.083
9.870E-9,1.083
9.881E-9,1.083
9.893E-9,1.083
9.894E-9,1.083
9.894E-9,1.083
9.896E-9,1.083
9.899E-9,1.083
9.904E-9,1.083
9.916E-9,1.083
9.939E-9,1.083
9.969E-9,1.083
1.0E-8,1.083
