"time (s)","v("/out" ?result "tran-tran") (V)"
8.286E-8,0.2449
8.286E-8,0.2469
8.286E-8,0.2492
8.287E-8,0.2492
8.288E-8,0.2492
8.289E-8,0.2492
8.289E-8,0.2492
8.289E-8,0.2492
8.290E-8,0.2492
8.290E-8,0.2492
8.290E-8,0.2492
8.292E-8,0.2492
8.294E-8,0.2492
8.297E-8,0.2492
8.3E-8,0.2492
8.3E-8,0.2492
8.3E-8,0.2492
8.3E-8,0.2492
8.3E-8,0.2492
8.3E-8,0.2492
8.301E-8,0.2492
8.301E-8,0.2492
8.302E-8,0.2492
8.304E-8,0.2492
8.304E-8,0.2492
8.304E-8,0.2492
8.304E-8,0.2492
8.304E-8,0.2492
8.305E-8,0.2492
8.306E-8,0.2492
8.308E-8,0.2492
8.311E-8,0.2492
8.314E-8,0.2492
8.314E-8,0.2492
8.314E-8,0.2492
8.314E-8,0.2492
8.314E-8,0.2492
8.315E-8,0.2492
8.315E-8,0.2492
8.315E-8,0.2492
8.317E-8,0.2492
8.318E-8,0.2492
8.318E-8,0.2492
8.318E-8,0.2492
8.318E-8,0.2492
8.318E-8,0.2492
8.319E-8,0.2492
8.32E-8,0.2492
8.322E-8,0.2492
8.326E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.329E-8,0.2492
8.33E-8,0.2492
8.331E-8,0.2492
8.332E-8,0.2492
8.332E-8,0.2492
8.332E-8,0.2492
8.332E-8,0.2492
8.333E-8,0.2492
8.333E-8,0.2492
8.334E-8,0.2492
8.337E-8,0.2492
8.34E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.343E-8,0.2492
8.344E-8,0.2492
8.345E-8,0.2492
8.346E-8,0.2492
8.347E-8,0.2492
8.347E-8,0.2492
8.347E-8,0.2492
8.347E-8,0.2492
8.348E-8,0.2492
8.349E-8,0.2492
8.351E-8,0.2492
8.354E-8,0.2492
8.357E-8,0.2492
8.357E-8,0.2492
8.357E-8,0.2492
8.357E-8,0.2492
8.357E-8,0.2492
8.357E-8,0.2492
8.358E-8,0.2492
8.358E-8,0.2492
8.359E-8,0.2492
8.361E-8,0.2492
8.361E-8,0.2492
8.361E-8,0.2492
8.361E-8,0.2492
8.361E-8,0.2492
8.362E-8,0.2492
8.363E-8,0.2492
8.365E-8,0.2492
8.368E-8,0.2492
8.371E-8,0.2492
8.371E-8,0.2492
8.371E-8,0.2492
8.371E-8,0.2492
8.372E-8,0.2492
8.372E-8,0.2492
8.372E-8,0.2492
8.373E-8,0.2492
8.374E-8,0.2492
8.375E-8,0.2492
8.375E-8,0.2492
8.375E-8,0.2492
8.375E-8,0.2492
8.376E-8,0.2492
8.376E-8,0.2492
8.377E-8,0.2492
8.38E-8,0.2492
8.383E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.386E-8,0.2492
8.387E-8,0.2492
8.388E-8,0.2492
8.389E-8,0.2492
8.389E-8,0.2492
8.389E-8,0.2492
8.39E-8,0.2492
8.39E-8,0.2492
8.39E-8,0.2492
8.392E-8,0.2492
8.394E-8,0.2492
8.397E-8,0.2492
8.4E-8,0.2492
8.4E-8,0.2492
8.4E-8,0.2492
8.4E-8,0.2492
8.4E-8,0.2492
8.4E-8,0.2492
8.401E-8,0.2492
8.401E-8,0.2492
8.402E-8,0.2492
8.404E-8,0.2492
8.404E-8,0.2492
8.404E-8,0.2492
8.404E-8,0.2492
8.404E-8,0.2492
8.405E-8,0.2492
8.406E-8,0.2492
8.408E-8,0.2492
8.411E-8,0.2492
8.414E-8,0.2492
8.414E-8,0.2492
8.414E-8,0.2492
8.414E-8,0.2492
8.414E-8,0.2492
8.415E-8,0.2492
8.415E-8,0.2492
8.415E-8,0.2492
8.417E-8,0.2492
8.418E-8,0.2492
8.418E-8,0.2492
8.418E-8,0.2492
8.418E-8,0.2492
8.418E-8,0.2492
8.419E-8,0.2492
8.42E-8,0.2492
8.422E-8,0.2492
8.426E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2492
8.429E-8,0.2512
8.429E-8,0.2535
8.43E-8,0.2535
8.431E-8,0.2535
8.432E-8,0.2535
8.432E-8,0.2535
8.432E-8,0.2535
8.432E-8,0.2535
8.433E-8,0.2535
8.433E-8,0.2535
8.434E-8,0.2535
8.437E-8,0.2535
8.44E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.443E-8,0.2535
8.444E-8,0.2535
8.445E-8,0.2535
8.446E-8,0.2535
8.447E-8,0.2535
8.447E-8,0.2535
8.447E-8,0.2535
8.447E-8,0.2535
8.448E-8,0.2535
8.449E-8,0.2535
8.451E-8,0.2535
8.454E-8,0.2535
8.457E-8,0.2535
8.457E-8,0.2535
8.457E-8,0.2535
8.457E-8,0.2535
8.457E-8,0.2535
