 0.0000000000000000E+000,-3.6977854932234928E-032
 7.9999999999999998E-012,-8.0424771926479972E-005
 1.6000000000000000E-011,-1.6084954382044749E-004
 3.1999999999999999E-011,-3.2169908738079547E-004
 6.3999999999999999E-011,-6.4339817268079501E-004
 1.2800000000000000E-010,-1.2867963287152221E-003
 2.5599999999999999E-010,-2.5735925242595034E-003
 4.3100000000000001E-010,-4.3328837404863667E-003
 6.0599999999999998E-010,-6.0921741185418158E-003
 7.8099999999999999E-010,-7.8514633181012532E-003
 9.5600000000000001E-010,-9.6107509988403103E-003
 1.1309999999999999E-009,-1.1370036820434913E-002
 1.3059999999999998E-009,-1.3129320442561350E-002
 1.4809999999999997E-009,-1.4888601524896331E-002
 1.6559999999999997E-009,-1.6647879727117058E-002
 1.8309999999999996E-009,-1.8407154708901290E-002
 2.0059999999999995E-009,-2.0166426129927410E-002
 2.1809999999999994E-009,-2.1925693649874494E-002
 2.3559999999999993E-009,-2.3684956928422363E-002
 2.5309999999999992E-009,-2.5444215625251669E-002
 2.7059999999999991E-009,-2.7203469400043933E-002
 2.8809999999999990E-009,-2.8962717912481655E-002
 3.0559999999999990E-009,-3.0721960822248328E-002
 3.2309999999999989E-009,-3.2481197789028540E-002
 3.4059999999999988E-009,-3.4240428472508036E-002
 3.5809999999999987E-009,-3.5999652532373756E-002
 3.9309999999999989E-009,-3.9518079420018164E-002
 4.6309999999999986E-009,-4.6554838738317943E-002
 6.0309999999999987E-009,-6.0627903319197859E-002
 8.8309999999999981E-009,-8.8771606463278127E-002
 1.4430999999999999E-008,-1.4504443093473954E-001
 2.4430999999999999E-008,-2.4545289887132124E-001
 3.4430999999999999E-008,-3.4570633349608565E-001
 4.4430999999999996E-008,-4.4574141259095168E-001
 5.4430999999999993E-008,-5.4549495185587127E-001
 6.4430999999999990E-008,-6.4490394481738733E-001
 7.4430999999999987E-008,-7.4390560262487226E-001
 8.4430999999999984E-008,-8.4243739370931314E-001
 9.4430999999999980E-008,-9.4043708327958953E-001
 1.0443099999999998E-007,-1.0378427726313022E+000
 1.1443099999999997E-007,-1.1345929382433217E+000
 1.2443099999999998E-007,-1.2306264706373624E+000
 1.3443099999999999E-007,-1.3258827129760393E+000
 1.4443100000000000E-007,-1.4203014993750260E+000
 1.5443100000000001E-007,-1.5138231929051169E+000
 1.6443100000000002E-007,-1.6063887232601912E+000
 1.7443100000000004E-007,-1.6979396240672822E+000
 1.8443100000000005E-007,-1.7884180698151930E+000
 1.9443100000000006E-007,-1.8777669123783285E+000
 2.0443100000000007E-007,-1.9659297171126764E+000
 2.1443100000000008E-007,-2.0528507985011384E+000
 2.2443100000000009E-007,-2.1384752553256940E+000
 2.3443100000000010E-007,-2.2227490053441907E+000
 2.4443100000000011E-007,-2.3056188194498430E+000
 2.5443100000000012E-007,-2.3870323552918808E+000
 2.6443100000000013E-007,-2.4669381903360970E+000
 2.7443100000000014E-007,-2.5452858543444234E+000
 2.8443100000000015E-007,-2.6220258612530158E+000
 2.9443100000000016E-007,-2.6971097404287123E+000
 3.0443100000000017E-007,-2.7704900672841215E+000
 3.1443100000000018E-007,-2.8421204932320121E+000
 3.2443100000000019E-007,-2.9119557749600720E+000
 3.3443100000000020E-007,-2.9799518030075540E+000
 3.4443100000000021E-007,-3.0460656296257573E+000
 3.5443100000000022E-007,-3.1102554959047461E+000
 3.6443100000000023E-007,-3.1724808581491710E+000
 3.7443100000000024E-007,-3.2327024134865376E+000
 3.8443100000000025E-007,-3.2908821246917421E+000
 3.9443100000000026E-007,-3.3469832442121983E+000
 4.0443100000000027E-007,-3.4009703373783791E+000
 4.1443100000000028E-007,-3.4528093047851143E+000
 4.2443100000000029E-007,-3.5024674038295038E+000
 4.3443100000000030E-007,-3.5499132693918494E+000
 4.4443100000000031E-007,-3.5951169336465365E+000
 4.5443100000000032E-007,-3.6380498449903529E+000
 4.6443100000000033E-007,-3.6786848860762955E+000
 4.7443100000000034E-007,-3.7169963909414681E+000
 4.8443100000000030E-007,-3.7529601612182506E+000
 4.9443100000000031E-007,-3.7865534814185118E+000
 5.0443100000000032E-007,-3.8177551332811932E+000
 5.1443100000000033E-007,-3.8465454091742215E+000
 5.2443100000000034E-007,-3.8729061245422689E+000
 5.3443100000000035E-007,-3.8968206293925092E+000
 5.4443100000000036E-007,-3.9182738188111093E+000
 5.5443100000000037E-007,-3.9372521425038185E+000
 5.6443100000000038E-007,-3.9537436133546220E+000
 5.7443100000000039E-007,-3.9677378149970619E+000
 5.8443100000000040E-007,-3.9792259083934383E+000
 5.9443100000000041E-007,-3.9882006374177323E+000
 6.0443100000000042E-007,-3.9946563334387339E+000
 6.1443100000000043E-007,-3.9985889189004684E+000
 6.2443100000000044E-007,-3.9999959098976694E+000
 6.3443100000000045E-007,-3.9988764177446665E+000
 6.4443100000000046E-007,-3.9952311495366981E+000
 6.5443100000000047E-007,-3.9890624077032948E+000
 6.6443100000000048E-007,-3.9803740885540160E+000
 6.7443100000000049E-007,-3.9691716798174559E+000
 6.8443100000000050E-007,-3.9554622571750788E+000
 6.9443100000000051E-007,-3.9392544797920652E+000
 7.0443100000000052E-007,-3.9205585848479978E+000
 7.1443100000000053E-007,-3.8993863810708400E+000
 7.2443100000000054E-007,-3.8757512412782900E+000
 7.3443100000000055E-007,-3.8496680939312213E+000
 7.4443100000000056E-007,-3.8211534137045495E+000
 7.5443100000000057E-007,-3.7902252110814718E+000
 7.6443100000000058E-007,-3.7569030209776626E+000
 7.7443100000000059E-007,-3.7212078904025980E+000
 7.8443100000000060E-007,-3.6831623651658183E+000
 7.9443100000000061E-007,-3.6427904756365073E+000
 8.0443100000000062E-007,-3.6001177215653986E+000
 8.1443100000000063E-007,-3.5551710559785858E+000
 8.2443100000000064E-007,-3.5079788681534141E+000
 8.3443100000000065E-007,-3.4585709656872017E+000
 8.4443100000000066E-007,-3.4069785556701269E+000
 8.5443100000000067E-007,-3.3532342249741554E+000
 8.6443100000000068E-007,-3.2973719196704803E+000
 8.7443100000000069E-007,-3.2394269235884505E+000
 8.8443100000000070E-007,-3.1794358360295480E+000
 8.9443100000000071E-007,-3.1174365486504900E+000
 9.0443100000000072E-007,-3.0534682215300388E+000
 9.1443100000000073E-007,-2.9875712584346648E+000
 9.2443100000000074E-007,-2.9197872812986523E+000
 9.3443100000000075E-007,-2.8501591039348022E+000
 9.4443100000000076E-007,-2.7787307049923085E+000
 9.5443100000000077E-007,-2.7055472001788932E+000
 9.6443100000000068E-007,-2.6306548137647709E+000
 9.7443100000000058E-007,-2.5541008493863977E+000
 9.8443100000000049E-007,-2.4759336601684874E+000
 9.9443100000000039E-007,-2.3962026181831373E+000
 1.0044310000000003E-006,-2.3149580832653740E+000
 1.0144310000000002E-006,-2.2322513712047978E+000
 1.0244310000000001E-006,-2.1481347213334314E+000
 1.0344310000000000E-006,-2.0626612635302406E+000
 1.0444309999999999E-006,-1.9758849846631601E+000
 1.0544309999999998E-006,-1.8878606944898328E+000
 1.0644309999999997E-006,-1.7986439910385925E+000
 1.0744309999999996E-006,-1.7082912254915574E+000
 1.0844309999999995E-006,-1.6168594665920097E+000
 1.0944309999999994E-006,-1.5244064645985682E+000
 1.1044309999999993E-006,-1.4309906148088729E+000
 1.1144309999999992E-006,-1.3366709206758716E+000
 1.1244309999999991E-006,-1.2415069565399655E+000
 1.1344309999999990E-006,-1.1455588300005952E+000
 1.1444309999999990E-006,-1.0488871439509759E+000
 1.1544309999999989E-006,-9.5155295830002107E-001
 1.1644309999999988E-006,-8.5361775140558538E-001
 1.1744309999999987E-006,-7.5514338124343294E-001
 1.1844309999999986E-006,-6.5619204633639872E-001
 1.1944309999999985E-006,-5.5682624646846823E-001
 1.2044309999999984E-006,-4.5710874320859041E-001
 1.2144309999999983E-006,-3.5710252026910749E-001
 1.2244309999999982E-006,-2.5687074372390317E-001
 1.2344309999999981E-006,-1.5647672211134592E-001
 1.2444309999999980E-006,-5.5983866447276716E-002
 1.2544309999999979E-006, 4.4544349826765188E-002
 1.2644309999999978E-006, 1.4504443093471964E-001
 1.2744309999999977E-006, 2.4545289887129865E-001
 1.2844309999999976E-006, 3.4570633349606389E-001
 1.2944309999999975E-006, 4.4574141259092914E-001
 1.3044309999999974E-006, 5.4549495185584618E-001
 1.3144309999999973E-006, 6.4490394481736313E-001
 1.3244309999999972E-006, 7.4390560262484562E-001
 1.3344309999999971E-006, 8.4243739370928572E-001
 1.3444309999999970E-006, 9.4043708327956299E-001
 1.3544309999999969E-006, 1.0378427726312733E+000
 1.3644309999999968E-006, 1.1345929382432940E+000
 1.3744309999999968E-006, 1.2306264706373340E+000
 1.3844309999999967E-006, 1.3258827129760085E+000
 1.3944309999999966E-006, 1.4203014993749958E+000
 1.4044309999999965E-006, 1.5138231929050847E+000
 1.4144309999999964E-006, 1.6063887232601584E+000
 1.4244309999999963E-006, 1.6979396240672502E+000
 1.4344309999999962E-006, 1.7884180698151588E+000
 1.4444309999999961E-006, 1.8777669123782941E+000
 1.4544309999999960E-006, 1.9659297171126431E+000
 1.4644309999999959E-006, 2.0528507985011029E+000
 1.4744309999999958E-006, 2.1384752553256599E+000
 1.4844309999999957E-006, 2.2227490053441548E+000
 1.4944309999999956E-006, 2.3056188194498071E+000
 1.5044309999999955E-006, 2.3870323552918458E+000
 1.5144309999999954E-006, 2.4669381903360601E+000
 1.5244309999999953E-006, 2.5452858543443866E+000
 1.5344309999999952E-006, 2.6220258612529808E+000
 1.5444309999999951E-006, 2.6971097404286755E+000
 1.5544309999999950E-006, 2.7704900672840846E+000
 1.5644309999999949E-006, 2.8421204932319770E+000
 1.5744309999999948E-006, 2.9119557749600360E+000
 1.5844309999999947E-006, 2.9799518030075181E+000
 1.5944309999999946E-006, 3.0460656296257209E+000
 1.6044309999999945E-006, 3.1102554959047111E+000
 1.6144309999999945E-006, 3.1724808581491377E+000
 1.6244309999999944E-006, 3.2327024134865034E+000
 1.6344309999999943E-006, 3.2908821246917097E+000
 1.6444309999999942E-006, 3.3469832442121654E+000
 1.6544309999999941E-006, 3.4009703373783462E+000
 1.6644309999999940E-006, 3.4528093047850827E+000
 1.6744309999999939E-006, 3.5024674038294727E+000
 1.6844309999999938E-006, 3.5499132693918205E+000
 1.6944309999999937E-006, 3.5951169336465090E+000
 1.7044309999999936E-006, 3.6380498449903254E+000
 1.7144309999999935E-006, 3.6786848860762702E+000
 1.7244309999999934E-006, 3.7169963909414427E+000
 1.7344309999999933E-006, 3.7529601612182262E+000
 1.7444309999999932E-006, 3.7865534814184891E+000
 1.7544309999999931E-006, 3.8177551332811719E+000
 1.7644309999999930E-006, 3.8465454091742020E+000
 1.7744309999999929E-006, 3.8729061245422511E+000
 1.7844309999999928E-006, 3.8968206293924923E+000
 1.7944309999999927E-006, 3.9182738188110937E+000
 1.8044309999999926E-006, 3.9372521425038052E+000
 1.8144309999999925E-006, 3.9537436133546100E+000
 1.8244309999999924E-006, 3.9677378149970521E+000
 1.8344309999999923E-006, 3.9792259083934298E+000
 1.8444309999999923E-006, 3.9882006374177261E+000
 1.8544309999999922E-006, 3.9946563334387299E+000
 1.8644309999999921E-006, 3.9985889189004662E+000
 1.8744309999999920E-006, 3.9999959098976690E+000
 1.8844309999999919E-006, 3.9988764177446683E+000
 1.8944309999999918E-006, 3.9952311495367021E+000
 1.9044309999999917E-006, 3.9890624077033010E+000
 1.9144309999999916E-006, 3.9803740885540244E+000
 1.9244309999999915E-006, 3.9691716798174670E+000
 1.9344309999999914E-006, 3.9554622571750921E+000
 1.9444309999999913E-006, 3.9392544797920812E+000
 1.9544309999999912E-006, 3.9205585848480164E+000
 1.9644309999999911E-006, 3.8993863810708609E+000
 1.9744309999999910E-006, 3.8757512412783135E+000
 1.9844309999999909E-006, 3.8496680939312471E+000
 1.9944309999999908E-006, 3.8211534137045771E+000
 2.0044309999999907E-006, 3.7902252110815029E+000
 2.0144309999999906E-006, 3.7569030209776968E+000
 2.0244309999999905E-006, 3.7212078904026358E+000
 2.0344309999999904E-006, 3.6831623651658578E+000
 2.0444309999999903E-006, 3.6427904756365490E+000
 2.0544309999999902E-006, 3.6001177215654439E+000
 2.0644309999999901E-006, 3.5551710559786334E+000
 2.0744309999999900E-006, 3.5079788681534629E+000
 2.0844309999999900E-006, 3.4585709656872545E+000
 2.0944309999999899E-006, 3.4069785556701828E+000
 2.1044309999999898E-006, 3.3532342249742157E+000
 2.1144309999999897E-006, 3.2973719196705429E+000
